cpu_usage,memory_usage,disk_io,network_io,node_status,pod_restart_count,pod_state,failure_type
58.711247034316926,55.10964701748238,210.06069610819725,175.5154776187069,0,1,Running,0
31.292080789741444,54.72729773938037,150.92091895947758,300.586238736517,0,0,Running,0
47.60821333969831,72.3465746361751,194.62054099076056,205.73722675336356,0,1,Running,0
51.65194380120577,68.53405011704463,106.25966431276493,175.9776276099468,0,2,Running,0
51.81866255058495,63.723308794505044,127.0319550229878,149.0093378321125,0,0,Running,0
65.09771312459624,66.03051720070383,132.62366331135226,249.7483210751161,0,1,Running,0
62.86974963849594,53.3304366263154,128.62960287752622,166.84125359917965,0,2,Running,0
54.13434903223701,88.151937188371,111.31054004482135,125.32071780131498,0,0,Running,0
51.70594203580863,72.53348097524855,105.45783287744612,60.51682031285591,0,1,Running,0
51.80530841805432,99.65357375097825,139.85768901649237,202.81492609701553,0,3,Running,0
52.16861036982938,66.6317499797021,162.51219662868243,131.61473431059764,0,1,Running,0
51.838833519051576,61.50143163869547,145.4886167971895,246.86439605698718,0,0,Running,0
50.557249122886944,76.41287277706422,65.37676851425903,291.7730191676368,0,0,Running,0
60.70996467205255,51.25799097880504,192.61232445151342,60.75575756131218,0,1,Running,0
62.70125546575716,47.72288674436413,74.86174911846982,184.35589010649085,0,1,Running,0
49.933465453687624,40.21282432197083,190.22195550554326,190.56716639813294,0,0,Running,0
68.48956094945345,76.89847544321637,136.55556547225848,133.60844547549976,0,0,Running,0
50.00699117557175,62.373839714300516,116.12168936331464,208.95719380834865,0,1,Running,0
48.851559805169764,62.32554935393278,278.4963419845167,133.57373272399872,0,0,Running,0
47.450227825791444,82.55989482874033,17.45150958034941,265.4904111153477,0,1,Running,0
46.573124059196516,54.428387010063126,79.62441526410893,153.3309987445475,0,1,Running,0
59.35678393147461,79.07332642491238,186.08360320216175,132.25689372696624,0,0,Running,0
50.98745777637335,58.044822810191874,175.0238759710316,136.80447676130024,0,0,Running,0
47.59674601841865,54.377687886756036,185.54799841017456,226.6557986891624,0,1,Running,0
39.189366724001026,69.23903410416395,179.6550628984192,181.4272136411606,0,0,Running,0
33.302208279316,86.47030401394078,87.92493845254387,151.02167545670926,0,1,Running,0
57.563515692873814,38.80463481987334,212.33473682647934,69.8073387775485,0,1,Running,0
59.718226901727355,59.5356262404514,133.21424635567146,280.76265244788306,0,0,Running,0
53.07801768892059,34.347474110150614,82.59072889471435,244.5958456413629,0,0,Running,0
37.11552620242675,61.512261333810784,68.52035070118365,233.11181931857004,0,1,Running,0
45.30852279805065,67.90406118947686,231.02667225829384,294.2296781156683,0,1,Running,0
48.41898509929801,72.0988987187053,169.18069769083854,57.81671543093316,0,0,Running,0
55.17659020469123,49.11384280269802,159.33833822385392,154.67702405880064,0,0,Running,0
34.7598475827297,48.02341428874419,217.06559598500672,146.97333266814388,0,0,Running,0
40.50601111168057,99.48573097256086,174.66589504404448,211.09016742169243,0,1,Running,0
44.24362173762226,61.83014721968042,278.00422691343977,194.23640601652102,0,0,Running,0
46.478270164004094,63.63780638418779,158.99227093640295,179.9088636574332,0,1,Running,0
34.42047682323332,53.994279597250234,174.9868810056055,231.95570656223305,0,1,Running,0
32.3713307112896,77.16202803924628,84.03260554312972,186.42528685947943,0,2,Running,0
55.5979044793104,76.21171088331933,191.6961077274452,227.5508047537062,0,0,Running,0
34.73448138302253,59.131426389933225,190.92423673192698,208.03085925476,0,0,Running,0
39.189434595917376,75.79729279999356,148.02224230716726,240.89004184235745,0,2,Running,0
35.9484007763554,67.51550015276017,97.87575628864306,276.6756097542899,0,1,Running,0
54.12570396644122,31.05473105528764,117.47075792215716,262.6127545571932,0,2,Running,0
50.82283989275424,75.98220562598027,124.13557749498139,284.5608464111348,0,1,Running,0
45.54497478599228,81.80076715676552,228.97860728653563,168.6283983708039,0,0,Running,0
46.996395119113714,47.92819625009513,99.6942053458252,136.9452825303088,0,0,Running,0
49.65315112613219,63.51322098804781,227.52502464070386,140.09875755567253,0,0,Running,0
48.34276946853385,47.616227354738086,265.48613777030937,160.16618518720006,0,0,Running,0
51.66452208213056,67.38676896012224,164.4584321953909,347.31800839465365,0,0,Running,0
44.82466349091776,51.01613405160997,177.7688408403454,162.62777021460298,0,0,Running,0
64.20504247989855,51.438805593757856,108.38222134478856,228.28493338318424,0,1,Running,0
52.029230208513,37.26383827504152,227.37526006650307,307.7526603857313,0,0,Running,0
46.37464974900637,68.75700564234435,177.1749551394671,265.0165792343283,0,1,Running,0
32.51453015042473,41.13989549356733,194.20504182795898,142.9589725156804,0,1,Running,0
56.9476103084654,44.08759806248855,0.0,147.7866054713893,0,2,Running,0
56.81891489626312,87.7006098860405,179.1964092662982,178.44247455277642,0,4,Running,0
55.024166321870275,72.86168897576108,200.4260412389291,291.9013280744549,0,1,Running,0
46.29676631402703,47.496615190811,115.5229839459817,229.69733105369153,0,2,Running,0
51.910990680199035,60.69654822234223,82.00719295100404,244.77521396163326,0,1,Running,0
46.92221765046999,63.287254914959085,162.46918418553776,294.64719678580843,0,1,Running,0
56.078965097165394,62.79913684734537,127.67831927247359,211.64539957389846,0,0,Running,0
46.370427210312926,62.61958904051742,59.502054950964705,257.9008976637938,0,1,Running,0
53.67102266788067,52.11291919030565,143.4480796500502,77.88558556246977,0,2,Running,0
35.51986099583756,27.017910650698774,172.00072250266663,169.87674653884332,0,1,Running,0
52.43800713771199,51.538820538949075,85.98478006645529,252.3474396968087,0,1,Running,0
56.50201177958661,58.51236204330926,242.3318498023833,135.79491402043084,0,1,Running,0
49.54413983644502,63.65009173984038,137.9381971071835,221.1233237908578,0,0,Running,0
50.74206213800155,56.55896095904472,197.52513776413124,179.42145030184224,0,2,Running,0
53.42725346377704,66.85129828730676,178.4883640116102,226.8625136010389,0,2,Running,0
62.492017674875335,67.37106850529246,98.46412485992384,197.0140094210549,0,0,Running,0
43.2360769794073,87.01410649366224,147.99210246778284,114.15349387291711,0,0,Running,0
34.08595352503711,68.47051593804234,118.26974823533216,259.74513420088135,0,1,Running,0
48.26965121303082,49.677604648495915,273.613973113633,170.24802931956293,0,0,Running,0
57.85800158650832,66.38186342677447,101.65119284353935,197.1373186314812,0,0,Running,0
74.02026281835455,59.660953658327706,176.24443893319753,306.897505425522,0,0,Running,0
52.08382807947552,29.373976973635642,137.64113087397016,159.08094512013207,0,0,Running,0
48.20988032882514,49.021843715546744,159.77051424983165,136.24203335503393,0,2,Running,0
63.99355436586002,73.86950524369153,152.9815184960087,161.18379333766558,0,3,Running,0
60.49552715319335,51.97147182659148,215.86970328171628,211.85597628154397,0,1,Running,0
67.3596380316525,62.96866175193972,117.42909981927758,170.9668499567407,0,1,Running,0
55.228354880355,51.394499940921314,148.78227038695087,328.5362215167118,0,2,Running,0
38.72172779498694,68.46416082040105,124.8872141902938,212.6956982228236,0,0,Running,0
47.42623462576655,34.97123889183616,169.96115613026396,238.83175638216446,0,1,Running,0
37.74234336997659,38.0343767968527,161.2225909279986,262.8258981567293,0,1,Running,0
60.78680833431296,59.422372957489394,141.36863500295902,253.01959624920033,0,0,Running,0
58.004982417659726,62.68911906640026,176.64299464067292,124.77150597240458,0,2,Running,0
54.94030186282739,63.910106487358604,122.484742307729,159.7025979237169,0,1,Running,0
49.744459290085544,77.59093528889048,177.1800077297216,177.76314007483364,0,1,Running,0
61.48765700372103,33.904293318328506,131.8779529298434,132.81980632243136,0,1,Running,0
37.053185242790946,77.41240181067779,126.61493993440543,220.79023290384293,0,2,Running,0
29.048424773200146,63.81260838369303,137.0374778709887,274.02121528256214,0,0,Running,0
65.00759790634311,72.7533261317024,132.56739327960705,179.04453774089427,0,0,Running,0
58.47079009985035,78.3375137233032,210.72546426526742,194.62864338512566,0,3,Running,0
46.731192203203484,51.73577828301859,152.41925591429018,158.74739291962453,0,1,Running,0
48.69084027230251,44.47567703201801,140.50028064088102,226.90341761695169,0,1,Running,0
51.393425936212644,66.78802337732002,143.3210079347392,265.15198051206835,0,1,Running,0
41.28866235962484,66.05085035031117,103.07660448970756,238.6560895705581,0,2,Running,0
43.76231039304195,88.71047030800179,140.46587996183268,213.04597239078336,0,4,Running,0
59.6296552911413,64.61431133176578,127.55395861951021,204.04991215250053,0,3,Running,0
39.104069017053476,84.46688778422808,111.41858387915607,217.79769918057053,0,2,Running,0
49.35861653407007,64.9314361545522,166.06786077251365,225.3152452541171,0,2,Running,0
33.152146051795384,45.99416620889666,202.3460063825006,234.19701832048293,0,2,Running,0
48.499444129674735,61.88364680207313,141.34640878580652,200.93474285488804,0,0,Running,0
37.21977416563624,35.34388926617913,105.7418250500076,293.1537089293785,0,1,Running,0
37.06854676353842,50.98539055494958,158.48468961760096,157.9930476076995,0,2,Running,0
59.81765486991594,55.12752924737066,25.02971425632134,337.4565543554445,0,0,Running,0
38.432557749480516,37.008062216064815,222.2692344791467,90.5558075664238,0,1,Running,0
56.79973075516756,68.63203001241645,137.3657155999518,223.52507178205215,0,1,Running,0
48.11103312215525,68.29609914660719,148.3156736545642,142.9791090138959,0,0,Running,0
40.11408892849083,43.44616024176344,158.99470755767393,283.520137180676,0,0,Running,0
65.14517562589582,71.5962478376629,119.8338217389144,104.79129706429465,0,0,Running,0
55.50052099024552,45.47483317704547,155.268775307298,119.95847030490773,0,1,Running,0
34.070062664683306,66.60712106940599,149.01811005366594,233.14939726502888,0,2,Running,0
54.71961333246609,62.088231129673545,210.30766978352958,223.03829315281175,0,1,Running,0
54.996371011259576,40.55436121104237,207.47098641318576,181.94575883831845,0,1,Running,0
57.471652242595816,49.48752481700872,190.1450809072843,166.37311091062855,0,1,Running,0
52.394774617058964,48.26973544638589,261.1347814567538,125.73074335477304,0,0,Running,0
56.337768809320984,66.20698646177247,140.7356170561146,192.21075801599443,0,0,Running,0
62.24584437626143,84.35094843448569,73.15260199868398,216.06507346186774,0,1,Running,0
53.14383494054847,59.96874303869724,170.72709071898942,153.6617584804115,0,1,Running,0
59.76383953462103,76.56073704725031,165.1342674497993,167.9510990187142,0,1,Running,0
38.992207171633154,49.330520628591934,120.67179602186407,188.14788645818192,0,1,Running,0
43.78181699493609,70.52059597258834,201.55314569940268,206.5125605617063,0,1,Running,0
38.273967431386836,41.497978480798416,184.74989503884373,316.79257025088594,0,1,Running,0
50.9643371879349,49.786690769413774,100.46538056811482,237.76481509320726,0,1,Running,0
65.83465025384093,55.39829410692944,215.70047373219495,127.1273906164156,0,2,Running,0
39.07687235327421,55.25387325457797,210.65488499895918,208.5030148183943,0,1,Running,0
51.92049116490031,55.363253036962476,156.6770452391141,190.85180981716738,0,2,Running,0
39.29405661764398,46.653808473201465,114.78561459044056,185.66715512800417,0,2,Running,0
38.966333938261265,27.706641105712755,169.4289302265482,349.57997104596745,0,4,Running,0
45.61412793742704,77.49454120855185,178.42205031280773,235.97564679688963,0,0,Running,0
48.25040243304591,48.66382260760733,176.82549217852016,146.09192109253777,0,0,Running,0
50.50535815594006,62.557458525606464,138.74267363249893,211.85473532308447,0,3,Running,0
43.49586965290006,67.94539699358164,23.714068319875594,203.83740721465597,0,0,Running,0
43.90487797840717,57.19543045521831,152.83249624485535,231.78156526140384,0,2,Running,0
21.117287948072754,64.39903971200255,164.16497092200785,152.4030863699796,0,0,Running,0
65.30750832343698,78.28142777545975,139.3278564534896,289.4435682109971,0,0,Running,0
44.36350972573657,53.83603265551224,131.63878920225036,157.59459456690934,0,0,Running,0
46.118231814587716,62.55624333563232,158.02869905249324,200.18276120920487,0,2,Running,0
54.99526985095408,94.33023103196508,97.80135800008709,187.46237076007816,0,2,Running,0
38.298869739406406,32.970293436299706,177.07313641023939,245.54930961815882,0,1,Running,0
44.2348959927328,21.134365617826354,122.68777758737586,223.50824032415278,0,1,Running,0
49.846901508270044,68.68937249401633,155.97901842070766,141.61586354710667,0,2,Running,0
38.06940045089764,59.398672310151696,208.41088609084323,148.22567967497008,0,1,Running,0
41.25179619923881,25.854397371119965,164.24449462860994,212.4256317339771,0,2,Running,0
43.94384460263136,87.39014570320404,183.89629356696344,170.72531551125783,0,0,Running,0
49.11657340990905,73.82024404479745,220.52840025025796,272.86874803444084,0,2,Running,0
50.320041490657665,48.69873194480725,172.9986071469558,159.33707781487362,0,1,Running,0
46.34678448687891,62.77020458797362,82.64368552351517,141.70315768936092,0,0,Running,0
56.8026537929548,77.36722263036015,127.42951711996805,173.83679074100723,0,0,Running,0
61.85704154662997,70.784299659976,199.80238429029083,154.59229468583237,0,1,Running,0
46.77320161157864,56.23750475317429,216.4097070924529,233.37380056403958,0,1,Running,0
43.564817696198574,73.91760192121856,152.85065624485424,216.11553673179543,0,2,Running,0
41.462634653150886,65.38814100686761,177.84104203874992,187.37779048633726,0,0,Running,0
39.55190805978967,30.504651159359973,252.8103564970161,133.80749805669902,0,1,Running,0
47.78746376414228,55.84780050166619,165.37033489045504,248.9442327523578,0,0,Running,0
53.041261706698094,63.98847719720772,191.87813516791863,151.18127863641953,0,2,Running,0
56.628812686674124,77.60210786227987,159.05107793518533,122.19008312264921,0,2,Running,0
49.05628249964619,58.71160125423312,190.63447128219977,234.6746308274906,0,0,Running,0
62.38283071433636,60.319073651040924,165.44165062994819,302.13289667811426,0,1,Running,0
55.65509645631544,33.58855861266274,187.66708105522662,222.86950309296668,0,2,Running,0
47.4953196100809,59.70564771284288,191.42272578475533,144.39721385046911,0,1,Running,0
62.87982473801938,53.65782058371685,163.03314165752036,115.96952238350342,0,2,Running,0
61.966314866456514,50.85325643520927,143.2991416663541,200.8812916837518,0,1,Running,0
42.151016869177596,69.72420650765788,143.9525925696109,225.17194663442166,0,0,Running,0
45.458104416884844,47.69484263203957,109.14072666955023,74.35276234017337,0,3,Running,0
66.81092314930487,48.736416753298286,208.3274295488503,165.62013170054325,0,0,Running,0
44.481418541075534,98.37298928502378,121.78762006713058,211.07307819182222,0,1,Running,0
70.61503576636397,78.12549345889714,201.20312629057312,235.551616952071,0,0,Running,0
49.92957201075264,79.68612932613948,205.79510266826807,161.04406531544453,0,2,Running,0
38.58310885866495,57.095108110804226,114.15888396985974,88.0078029756164,0,0,Running,0
54.80059580086683,39.518069667117295,159.49239181062322,234.6054839715843,0,1,Running,0
46.50387813222196,63.92494459044718,207.3704665095803,181.74656712969116,0,1,Running,0
37.46651806878114,65.22966516501332,79.45877509560624,129.531768393997,0,0,Running,0
51.40886246911204,33.473409516557226,166.15838570923907,191.14384482207987,0,0,Running,0
60.329639471528054,57.07582187356562,131.55848852037298,224.10627695351442,0,1,Running,0
38.885869878655654,59.22533767252373,160.2843187480342,177.29275688921243,0,1,Running,0
59.001769869124665,71.67163779189026,167.73892410851,134.12825849904658,0,0,Running,0
57.660802783846904,78.40399835826462,144.99229617600236,187.77957498938204,0,0,Running,0
53.55022454421516,56.68330357067247,107.98592846714355,144.63018861639,0,1,Running,0
44.73921967788041,59.78970692613617,155.0822143844755,132.1384165104834,0,1,Running,0
52.470773778063034,61.30996586873114,185.12032845755326,205.804993697547,0,0,Running,0
34.374541431134574,52.06420983980558,189.71323398109135,124.74263460984504,0,0,Running,0
36.66842689346345,96.22186497987947,153.99966902795717,220.87436697949312,0,0,Running,0
42.65408423201951,47.84621344478428,160.02845986154713,268.91824096572293,0,1,Running,0
54.28816500330573,70.39658410894717,158.82207776386127,177.97832965500066,0,1,Running,0
39.27860988014393,16.17974274758089,171.8279902078834,254.2360904651717,0,1,Running,0
56.191542610051975,90.86243204567548,151.0396853837704,156.31982352625192,0,2,Running,0
43.71515136103953,69.03715814159223,114.54831441676475,169.37383685438198,0,0,Running,0
51.22670315994795,84.3701768770434,166.15396365580145,184.85878987242273,0,2,Running,0
53.1747193473109,59.52122258034957,146.9478287265002,155.8484930406299,0,2,Running,0
52.98752908365686,48.72313424857224,128.68212018972284,268.9067425518053,0,2,Running,0
31.692315516051337,63.009777059335306,168.12854075132427,282.1053172683605,0,2,Running,0
50.678555105274036,72.79160512683329,174.23664086472374,149.2186007005476,0,1,Running,0
46.65224667893459,53.94527305137005,102.24387103253235,225.41594393560766,0,1,Running,0
50.24219456672758,81.18330833123144,146.01793043771426,227.14230777498403,0,3,Running,0
48.12855734995451,74.78594993519795,209.36930257823755,355.37381852111685,0,2,Running,0
41.94628172949656,68.94663509341007,163.54872694230963,218.2515751732053,0,2,Running,0
63.17115067339866,58.22897209513382,43.90725504957027,163.53068077433406,0,2,Running,0
55.45817174562015,47.40178655233897,121.73576118004591,175.357480453855,0,0,Running,0
66.15375689469442,55.1651929618299,210.85792604127482,291.2789631153471,0,0,Running,0
48.96976798602784,78.37698522251812,151.8975218145223,208.1326755295178,0,0,Running,0
38.20960208840198,77.81519082692346,126.76913513508035,212.06957935237037,0,0,Running,0
45.97933255483329,67.86397016464753,124.54023797572681,246.65187444889665,0,2,Running,0
39.99668675394425,49.83382544212723,175.69539248294575,210.77490691637587,0,3,Running,0
54.098186569285126,56.38113518072186,183.62868506013655,313.99291609371295,0,0,Running,0
32.95121445867676,25.845131887004236,157.0414213263875,266.0358564056786,0,2,Running,0
44.64671814046077,58.64200076543759,166.59901652845073,211.42998078674398,0,0,Running,0
45.647777671993715,71.25880280753665,159.79875169323014,219.0187650664044,0,1,Running,0
58.886627535509604,52.098668510175145,182.96902930934758,176.81139696488157,0,0,Running,0
53.67287313401341,87.57275515192684,138.8267008814074,179.04099223290814,0,0,Running,0
31.14799947978883,55.55598834736677,69.68114971954098,246.75404205881648,0,0,Running,0
59.50307591973576,85.65920058872888,144.77753907312643,189.87069660859936,0,1,Running,0
50.700521631131814,77.42817453912286,103.6323432904713,214.3021389640871,0,0,Running,0
52.65155527298887,69.62895802442327,182.6641586624769,361.2520619418176,0,1,Running,0
64.7405605248808,54.71980387719789,194.29015688008596,213.8005714257702,0,1,Running,0
62.21800552518813,86.24371957908748,99.27905614160002,246.97221461488078,0,1,Running,0
47.43412069817826,23.95869097650469,171.21171298559494,208.60035005637386,0,2,Running,0
43.77350638265548,62.91911182855864,112.87647071509758,120.79864932675765,0,1,Running,0
45.7069777548274,49.61368530189216,79.68412681640831,195.0136656422783,0,1,Running,0
50.824397529345035,38.13672750802604,134.53954614750683,154.870615664565,0,2,Running,0
53.7735070276323,57.292653166025495,111.04241740358513,188.34010727478028,0,1,Running,0
51.03544138639393,27.5667116862331,149.0720997116966,264.56877875840075,0,2,Running,0
42.91593233089537,37.294284110807595,59.84301618720275,104.95184341967061,0,3,Running,0
45.1693894831656,62.20189517978324,230.6110314127712,253.8103589519319,0,0,Running,0
41.67706116881828,26.862725713669484,105.59260521363117,181.58713107875764,0,1,Running,0
55.119240910292746,57.47537649056896,211.3202571935192,269.4257831278375,0,0,Running,0
49.014118677157384,60.28274434417271,185.41072116282785,213.9929678758101,0,3,Running,0
38.56273792679338,61.62839558664785,148.33850046777695,187.5129885636476,0,0,Running,0
76.78109873638392,52.715232358639916,52.03048869546281,243.95896164374497,0,3,Running,0
68.40217134841991,48.81789761906827,102.80746472881413,134.32480762682428,0,1,Running,0
55.28068367746235,67.33037929063828,59.03460356676382,158.40879036581484,0,1,Running,0
65.85646492885732,71.69350090860573,100.66069771302276,288.92134961694745,0,0,Running,0
38.94295331514064,56.77618454566897,134.59828579071294,246.7796319361604,0,0,Running,0
50.49578520484707,57.5798368252231,79.36657909144864,272.7989845511385,0,0,Running,0
33.1656180777905,47.911949002557165,198.24258165487288,296.9349694128939,0,0,Running,0
68.91387849550338,53.068559720229025,147.70149960414275,131.20011712874577,0,0,Running,0
